time,open,high,low,close,Volume
1624536000,134.5,134.6,134.5,134.6,594
1624537800,134.51,134.51,134.51,134.51,300
1624538700,134.58,134.58,134.58,134.58,100
1624540500,134.62,134.62,134.41,134.41,963
1624541400,134.45,134.63,133.97,134.14,296868
1624542300,134.13,134.45,134.07,134.285,186329
1624543200,134.3,134.44,134.24,134.37,155043
1624544100,134.39,134.49,134.11,134.26,158402
1624545000,134.24,134.39,134.135,134.26,145276
1624545900,134.27,134.28,134.08,134.08,160597
1624546800,134.08,134.18,133.94,134.14,111723
1624547700,134.13,134.15,133.73,133.97,150115
1624548600,133.98,134.03,133.88,133.99,90072
1624549500,133.99,134.08,133.92,134.01,75413
1624550400,134,134.01,133.95,134,103669
1624551300,134,134.07,133.84,133.91,85277
1624552200,133.91,133.91,133.69,133.75,83121
1624553100,133.77,133.8,133.43,133.44,117221
1624554000,133.43,133.58,133.36,133.52,75966
1624554900,133.53,133.55,133.16,133.39,154569
1624555800,133.38,133.535,133.355,133.44,61587
1624556700,133.46,133.7,133.46,133.69,83424
1624557600,133.68,133.73,133.59,133.63,49427
1624558500,133.62,133.76,133.51,133.69,59390
1624559400,133.7,133.7,133.46,133.46,102267
1624560300,133.45,133.5,133.37,133.46,55568
1624561200,133.46,133.485,133.21,133.42,82886
1624562100,133.43,133.43,133.035,133.12,110742
1624563000,133.12,133.15,132.93,133.15,229369
1624563900,133.14,133.47,133.12,133.4,434276
1624564800,133.42,133.45,133.42,133.42,1100
1624565700,133.41,133.41,133.36,133.36,400
1624567500,133.39,133.39,133.35,133.35,200
1624624200,133.6,133.6,133.6,133.6,970
1624625100,133.55,133.55,133.55,133.55,100
1624626000,133.63,133.65,133.63,133.65,556
1624626900,133.5,133.56,133.49,133.49,800
1624627800,133.46,133.69,133.26,133.62,280341
1624628700,133.61,133.64,133.11,133.25,185123
1624629600,133.23,133.45,133.09,133.4,154506
1624630500,133.4,133.78,133.32,133.76,109089
1624631400,133.77,133.88,133.65,133.76,106215
1624632300,133.72,133.74,133.42,133.49,72181
1624633200,133.5,133.65,133.4,133.61,49865
1624634100,133.61,133.64,133.43,133.5,57893
1624635000,133.51,133.58,133.43,133.45,36965
1624635900,133.46,133.48,133.35,133.39,45931
1624636800,133.37,133.37,133.25,133.32,69125
1624637700,133.31,133.37,133.25,133.32,47082
1624638600,133.31,133.5,133.29,133.49,44212
1624639500,133.495,133.5,133.38,133.395,34806
1624640400,133.395,133.445,133.34,133.37,37008
1624641300,133.37,133.445,133.33,133.335,32858
1624642200,133.33,133.33,133.11,133.16,66543
1624643100,133.16,133.19,133.05,133.095,58241
1624644000,133.1,133.14,132.97,133.12,99678
1624644900,133.12,133.16,133.06,133.11,49809
1624645800,133.12,133.16,133.09,133.1,76109
1624646700,133.09,133.1,132.91,133,81388
1624647600,132.995,133.115,132.99,133.06,86068
1624648500,133.06,133.15,132.95,133,77223
1624649400,132.99,133.05,132.81,132.82,128972
1624650300,132.83,133.355,132.81,133.12,546948
1624651200,133.18,133.2,133.18,133.2,300
1624652100,133.12,133.14,133.11,133.11,1766
1624653000,133.11,133.11,133.11,133.11,100
1624654800,133.03,133.03,133.03,133.03,100
1624655700,133.01,133.01,133.01,133.01,100
1624881600,133.12,133.12,133.12,133.12,200
1624884300,133.23,133.23,133.23,133.23,100
1624885200,133.18,133.22,133.18,133.22,200
1624886100,133.23,133.25,133.13,133.13,555
1624887000,133.42,134.42,133.37,134.4,311464
1624887900,134.39,135.03,134.39,135,437226
1624888800,135,135.14,134.81,134.96,224229
1624889700,134.96,135.035,134.86,135.02,121245
1624890600,135.01,135.21,134.93,135.07,201695
1624891500,135.1,135.16,134.8,134.84,120575
1624892400,134.83,134.98,134.79,134.9,76625
1624893300,134.91,135.03,134.89,135.03,78231
1624894200,135.04,135.13,134.97,135.13,69548
1624895100,135.14,135.17,134.835,134.88,68228
1624896000,134.89,135,134.85,134.97,66816
1624896900,134.96,135.17,134.91,135.11,61214
1624897800,135.11,135.2,135.01,135.02,75741
1624898700,135.01,135.03,134.94,134.97,43318
1624899600,134.96,134.96,134.8,134.87,64836
1624900500,134.86,134.89,134.73,134.76,61016
1624901400,134.76,134.82,134.67,134.8,70154
1624902300,134.81,134.89,134.77,134.8,60428
1624903200,134.81,134.87,134.71,134.84,67390
1624904100,134.84,134.99,134.83,134.98,80875
1624905000,134.99,135.185,134.99,135.14,116756
1624905900,135.15,135.24,135.05,135.09,89283
1624906800,135.09,135.09,134.75,134.84,159206
1624907700,134.83,134.92,134.77,134.82,84414
1624908600,134.82,134.845,134.74,134.81,117062
1624909500,134.8,134.875,134.72,134.74,260053
1624910400,134.74,134.74,134.74,134.74,400
1624911300,134.64,134.64,134.62,134.62,200
1624912200,134.6,134.64,134.6,134.64,300
1624913100,134.62,134.62,134.62,134.62,100
1624914000,134.7,134.77,134.7,134.73,1200
1624917600,134.62,134.62,134.62,134.62,100
1624967100,134.45,134.45,134.45,134.45,3428
1624968000,134.45,134.45,134.45,134.45,1518
1624970700,134.45,134.56,134.45,134.56,1016
1624972500,134.92,134.92,134.9,134.9,281
1624973400,134.76,135.25,134.36,135.1,344688
1624974300,135.13,135.61,135.08,135.47,252455
1624975200,135.48,135.59,135.22,135.52,164269
1624976100,135.52,135.63,135.33,135.52,162278
1624977000,135.51,135.84,135.46,135.84,186390
1624977900,135.85,136.08,135.755,136,248874
1624978800,136.01,136.17,135.805,135.94,141324
1624979700,135.95,136.1,135.78,136.07,83740
1624980600,136.07,136.16,135.93,136.14,126692
1624981500,136.15,136.15,135.93,136.03,76703
1624982400,136.04,136.32,136.02,136.31,98748
1624983300,136.32,136.47,136.215,136.44,94718
1624984200,136.45,136.46,136.19,136.24,78909
1624985100,136.255,136.435,136.25,136.42,74452
1624986000,136.43,136.49,136.355,136.44,71721
1624986900,136.44,136.44,136.11,136.2,83882
1624987800,136.21,136.305,136.15,136.295,93658
1624988700,136.32,136.42,136.27,136.37,56898
1624989600,136.38,136.47,136.31,136.46,83428
1624990500,136.45,136.48,136.24,136.25,69500
1624991400,136.26,136.28,136.1,136.19,85387
1624992300,136.17,136.45,136.11,136.45,82505
1624993200,136.45,136.48,136.23,136.27,102362
1624994100,136.27,136.41,136.26,136.33,115636
1624995000,136.33,136.45,136.24,136.29,177230
1624995900,136.285,136.4,136.17,136.33,347724
1624997700,136.46,136.46,136.46,136.46,100
1624999500,136.43,136.43,136.43,136.43,300
1625000400,136.41,136.41,136.41,136.41,100
1625050800,135.96,135.96,135.96,135.96,100
1625051700,136.15,136.2,136.15,136.2,896
1625055300,136.29,136.33,136.02,136.02,539
1625056200,136.1,136.1,136.1,136.1,100
1625058000,136.15,136.15,136.15,136.15,100
1625058900,136.03,136.12,136.03,136.12,627
1625059800,136.17,136.41,135.88,136.41,353498
1625060700,136.38,137.02,135.99,136.18,271927
1625061600,136.19,136.55,136.18,136.53,163049
1625062500,136.54,136.8,136.46,136.76,116611
1625063400,136.77,136.81,136.58,136.79,133177
1625064300,136.79,137.13,136.74,136.99,144714
1625065200,137,137.19,136.95,136.975,78338
1625066100,136.98,137,136.81,136.85,86658
1625067000,136.85,136.95,136.71,136.74,76612
1625067900,136.74,136.78,136.64,136.7,78723
1625068800,136.71,136.84,136.62,136.81,90470
1625069700,136.82,136.93,136.48,136.57,86483
1625070600,136.56,136.77,136.52,136.76,79510
1625071500,136.77,136.81,136.71,136.71,52932
1625072400,136.7,136.8,136.68,136.8,52306
1625073300,136.79,136.85,136.76,136.83,64298
1625074200,136.84,137.04,136.82,136.96,63092
1625075100,136.95,136.99,136.9,136.98,43002
1625076000,136.99,137,136.73,136.77,33360
1625076900,136.78,136.95,136.78,136.95,60669
1625077800,136.95,137.04,136.93,137.02,58926
1625078700,137.03,137.04,136.89,136.92,45326
1625079600,136.92,137.09,136.92,137.05,96064
1625080500,137.06,137.265,137.06,137.23,107041
1625081400,137.24,137.37,137.16,137.22,153865
1625082300,137.23,137.4,136.85,136.92,751726
1625083200,137.04,137.04,137.02,137.04,500
1625084100,137.02,137.02,136.92,136.92,890
1625085900,136.93,136.95,136.93,136.95,200
1625139000,136.77,136.77,136.76,136.77,1314
1625139900,136.93,136.93,136.93,136.93,105
1625142600,136.8,136.9,136.8,136.9,250
1625145300,136.51,136.51,136.51,136.51,661
1625146200,136.56,136.95,136.42,136.67,302977
1625147100,136.68,137.19,136.63,136.96,226067
1625148000,136.92,136.92,136.57,136.6,210711
1625148900,136.59,136.65,136.28,136.56,142885
1625149800,136.56,136.57,136.33,136.36,108210
1625150700,136.36,136.51,136.27,136.44,81746
1625151600,136.45,136.47,135.93,136.04,130393
1625152500,136.03,136.14,135.77,136.01,122637
1625153400,136,136.22,135.98,136.22,49121
1625154300,136.21,136.41,136.12,136.32,64410
1625155200,136.32,136.46,136.32,136.45,58266
1625156100,136.45,136.53,136.31,136.41,81125
1625157000,136.39,136.42,136.16,136.26,48125
1625157900,136.24,136.27,136.05,136.11,53766
1625158800,136.08,136.2,136.04,136.15,46285
1625159700,136.14,136.34,136.12,136.28,44012
1625160600,136.27,136.62,136.26,136.57,68619
1625161500,136.56,136.575,136.42,136.52,119817
1625162400,136.52,136.83,136.48,136.72,106791
1625163300,136.74,136.86,136.69,136.75,52681
1625164200,136.76,136.99,136.75,136.99,85927
1625165100,137,137,136.83,136.98,84712
1625166000,136.99,137.07,136.89,136.89,77934
1625166900,136.89,137.025,136.89,136.94,93892
1625167800,136.95,137.125,136.95,137.04,105554
1625168700,137.03,137.32,137.02,137.26,415432
1625169600,137.3,137.3,137.27,137.29,300
1625182200,137.18,137.18,137.18,137.18,150
1625224500,137.4,137.4,137.4,137.4,100
1625226300,137.78,137.78,137.78,137.78,100
1625227200,137.78,137.78,137.78,137.78,100
1625228100,137.81,137.83,137.81,137.83,242
1625229000,138,138.22,138,138.22,3413
1625229900,138.12,138.12,138.12,138.12,100
1625230800,138.25,138.29,138.25,138.29,200
1625231700,137.69,137.94,137.69,137.94,2938
1625232600,137.94,138.63,137.75,138.58,503102
1625233500,138.59,139.06,138.48,139,402356
1625234400,139.01,139.12,138.79,138.99,322048
1625235300,138.99,139.01,138.57,138.84,150648
1625236200,138.82,138.82,138.4,138.62,143530
1625237100,138.61,138.62,138.405,138.58,130191
1625238000,138.58,138.91,138.58,138.85,130833
1625238900,138.85,138.86,138.57,138.69,90261
1625239800,138.7,138.96,138.68,138.95,129836
1625240700,138.95,139.1,138.91,138.96,139236
1625241600,138.97,139.21,138.97,139.19,130723
1625242500,139.18,139.42,139.15,139.31,148333
1625243400,139.32,139.33,139.16,139.29,106287
1625244300,139.29,139.61,139.26,139.59,184720
1625245200,139.61,139.66,139.44,139.54,129160
1625246100,139.54,139.54,139.36,139.42,121221
1625247000,139.42,139.595,139.395,139.59,68233
1625247900,139.57,139.7,139.52,139.68,99015
1625248800,139.67,139.7,139.51,139.64,107044
1625249700,139.64,139.8,139.59,139.74,131599
1625250600,139.74,139.745,139.47,139.5,73343
1625251500,139.5,139.54,139.37,139.51,121418
1625252400,139.51,139.65,139.47,139.58,204817
1625253300,139.58,139.76,139.58,139.675,264363
1625254200,139.67,139.88,139.63,139.88,269705
1625255100,139.88,140,139.81,139.96,591552
1625256000,139.92,139.96,139.92,139.96,5763
1625257800,139.89,139.89,139.89,139.89,3463
1625569200,139.96,139.96,139.96,139.96,1631
1625570100,140.31,140.32,140.31,140.32,620
1625571900,140.23,140.28,140.23,140.26,1100
1625572800,140.28,140.37,140.28,140.37,350
1625573700,140.25,140.25,140.25,140.25,100
1625574600,140.28,140.29,140.28,140.29,400
1625575500,140.25,140.28,140.18,140.21,1947
1625577300,140.24,140.41,140.01,140.12,4812
1625578200,140.11,141.55,140.09,141.41,515903
1625579100,141.41,142.88,141.34,142.73,538392
1625580000,142.72,143.14,142.46,142.9,358829
1625580900,142.92,142.93,142.45,142.89,249419
1625581800,142.89,142.9,141.85,142.25,323710
1625582700,142.27,142.46,141.8,141.81,151546
1625583600,141.81,142.11,141.55,141.63,219092
1625584500,141.63,141.97,141.35,141.8,169151
1625585400,141.81,141.98,141.58,141.59,214558
1625586300,141.59,141.59,141.165,141.57,159231
1625587200,141.53,141.53,140.68,140.81,175613
1625588100,140.81,140.89,140.135,140.57,225407
1625589000,140.56,141.11,140.39,141.1,183241
1625589900,141.1,141.66,141.08,141.6,171773
1625590800,141.6,141.67,141.38,141.49,144145
1625591700,141.49,141.61,141.38,141.61,106387
1625592600,141.61,141.93,141.53,141.91,163723
1625593500,141.9,142.04,141.58,141.6,112844
1625594400,141.6,141.6,141.22,141.47,110223
1625595300,141.47,141.78,141.42,141.73,70216
1625596200,141.76,141.81,141.565,141.75,61992
1625597100,141.75,141.76,141.5,141.7,78426
1625598000,141.71,142.06,141.64,141.96,121049
1625598900,141.97,142.195,141.97,142.11,125651
1625599800,142.11,142.15,141.92,142.05,131756
1625600700,142.08,142.11,141.785,142,477079
1625601600,142.06,142.06,142,142,300
1625603400,142.14,142.14,142.12,142.12,200
1625605200,141.97,141.97,141.97,141.97,1150
1625606100,141.97,141.97,141.97,141.97,201
1625656500,143.19,143.19,143.19,143.19,100
1625657400,143.15,143.15,143.15,143.15,106
1625658300,143.04,143.04,143.04,143.04,100
1625659200,143.2,143.2,143.2,143.2,100
1625661000,143.16,143.16,143.16,143.16,899
1625661900,143.22,143.37,143.22,143.35,1200
1625662800,143.38,143.52,143.33,143.44,2600
1625663700,143.41,143.41,143.41,143.41,100
1625664600,143.535,143.99,142.67,143.98,530356
1625665500,143.98,144.43,143.53,144.14,401676
1625666400,144.15,144.34,143.46,144.19,311618
1625667300,144.2,144.5,143.72,143.78,257492
1625668200,143.79,143.89,142.865,142.93,333852
1625669100,142.92,143.49,142.84,143.44,179142
1625670000,143.43,143.46,142.87,143.24,146010
1625670900,143.24,143.44,143.01,143.44,120200
1625671800,143.42,143.84,143.13,143.84,100686
1625672700,143.85,144.26,143.85,143.91,191175
1625673600,143.92,144.07,143.88,143.92,87001
1625674500,143.95,144.1,143.86,143.86,91295
1625675400,143.85,144.05,143.73,143.92,98936
1625676300,143.94,144,143.81,143.93,83117
1625677200,143.95,143.95,143.57,143.86,77463
1625678100,143.85,144.195,143.8,144.195,110944
1625679000,144.19,144.23,143.99,144.1,101102
1625679900,144.11,144.39,144.11,144.35,136413
1625680800,144.37,144.78,144.33,144.57,232292
1625681700,144.57,144.89,144.48,144.66,204595
1625682600,144.64,144.65,144.09,144.25,127975
1625683500,144.25,144.44,144.17,144.35,95174
1625684400,144.35,144.595,144.31,144.48,134376
1625685300,144.47,144.565,144.25,144.33,163660
1625686200,144.32,144.64,144.3,144.62,195892
1625687100,144.63,144.68,144.34,144.61,507695
1625688000,144.6,144.6,144.6,144.6,100
1625688900,144.6,144.6,144.6,144.6,100
1625689800,144.6,144.74,144.57,144.74,4500
1625700600,144.73,144.73,144.73,144.73,100
1625742000,142.49,142.66,142.49,142.65,1000
1625742900,142.18,142.2,142.18,142.2,500
1625743800,142.03,142.03,141.97,141.97,7374
1625744700,141.95,141.95,141.75,141.75,600
1625745600,141.75,141.85,141.58,141.58,920
1625746500,141.31,141.62,141.31,141.5,4158
1625747400,141.83,141.85,141.59,141.75,1031
1625748300,141.7,141.77,141.69,141.69,1307
1625749200,141.69,141.86,141.46,141.77,1491
1625750100,141.95,142,141.33,141.53,7344
1625751000,141.65,143.14,141.38,142.02,685893
1625751900,142,142.14,140.665,141.97,602541
1625752800,141.97,142.29,141.64,142,267542
1625753700,142.03,142.21,141.485,142.09,225755
1625754600,142.12,142.33,141.6,141.95,204348
1625755500,141.95,142.15,141.52,141.56,170904
1625756400,141.62,142.14,141.495,142.04,148539
1625757300,142.08,142.26,141.78,142.19,96939
1625758200,142.19,142.44,141.84,142.44,138024
1625759100,142.44,142.73,142.42,142.64,113303
1625760000,142.64,142.73,142.47,142.54,89605
1625760900,142.53,142.69,142.32,142.68,70477
1625761800,142.66,143.095,142.66,143.07,197419
1625762700,143.05,143.34,142.96,143.28,115911
1625763600,143.27,143.71,143.24,143.33,132568
1625764500,143.35,143.59,143.13,143.53,138981
1625765400,143.54,144,143.49,143.86,140040
1625766300,143.87,144.05,143.74,143.81,87007
1625767200,143.81,143.96,143.625,143.84,107368
1625768100,143.84,143.86,143.2,143.31,137542
1625769000,143.33,143.52,143.22,143.33,96953
1625769900,143.35,143.36,142.87,143.18,127846
1625770800,143.18,143.315,142.96,143,104927
1625771700,143,143.07,142.65,143,145265
1625772600,143,143.17,142.755,142.9,190020
1625773500,142.9,143.32,142.45,143.31,523031
1625774400,143.23,143.25,143.23,143.23,300
1625775300,143.24,143.3,143.24,143.3,200
1625787000,143.05,143.05,143.05,143.05,100
1625787900,143.05,143.05,143.05,143.05,100
1625828400,143.02,143.02,143.02,143.02,100
1625829300,142.93,142.93,142.93,142.93,100
1625830200,142.82,142.82,142.82,142.82,250
1625832000,143.05,143.19,143.05,143.19,497
1625833800,143.09,143.09,142.88,142.88,385
1625835600,142.9,142.9,142.83,142.83,242
1625836500,142.83,142.83,142.83,142.83,565
1625837400,142.75,143.51,142.655,143.31,442515
1625838300,143.3,143.97,143.09,143.94,241018
1625839200,143.96,144.5,143.88,144.08,272479
1625840100,144.07,144.58,144.045,144.29,223229
1625841000,144.3,144.85,144.11,144.84,226522
1625841900,144.83,145.35,144.76,145.2,453056
1625842800,145.2,145.44,145.01,145.08,234211
1625843700,145.08,145.33,144.87,145.28,215357
1625844600,145.27,145.27,144.95,144.96,146271
1625845500,144.97,145.3,144.94,145.24,210114
1625846400,145.27,145.3,145.05,145.17,125342
1625847300,145.18,145.54,145.17,145.47,252044
1625848200,145.5,145.61,145.3,145.6,140346
1625849100,145.6,145.64,145.42,145.42,148118
1625850000,145.43,145.48,145.12,145.12,106640
1625850900,145.11,145.345,145.1,145.24,86790
1625851800,145.23,145.34,145.17,145.17,74252
1625852700,145.16,145.2,145.03,145.11,97057
1625853600,145.11,145.155,144.935,144.96,127463
1625854500,144.96,144.97,144.81,144.89,120641
1625855400,144.89,145.17,144.85,145.14,115123
1625856300,145.15,145.24,145.05,145.15,106518
1625857200,145.17,145.21,145.01,145.04,138461
1625858100,145.03,145.1,144.85,144.86,215176
1625859000,144.85,144.99,144.845,144.94,194938
1625859900,144.93,145.23,144.91,145.08,762168
1625860800,144.95,145.08,144.9,145.06,6516
1625862600,145.1,145.1,145.1,145.1,100
1625863500,145.01,145.01,145.01,145.01,100
1626087600,145.31,145.45,145.31,145.45,300
1626088500,145.6,145.6,145.6,145.6,300
1626091200,145.87,145.87,145.87,145.87,100
1626092100,146.15,146.15,146.12,146.12,864
1626093000,146.12,146.12,146.12,146.12,400
1626093900,146.04,146.04,146.04,146.04,100
1626095700,146.07,146.2,146.07,146.2,2000
1626096600,146.21,146.31,144.43,145.31,652959
1626097500,145.31,145.35,144.09,144.61,323695
1626098400,144.61,144.85,144.01,144.79,218395
1626099300,144.78,144.79,144.3,144.63,97837
1626100200,144.66,145.1,144.44,145.09,123830
1626101100,145.09,145.25,144.9,144.985,130952
1626102000,144.985,145.14,144.885,144.98,77286
1626102900,144.98,145.04,144.69,144.74,63876
1626103800,144.755,144.85,144.58,144.66,57196
1626104700,144.68,144.94,144.66,144.85,76398
1626105600,144.89,145.07,144.76,144.82,56262
1626106500,144.81,144.95,144.81,144.84,32748
1626107400,144.84,144.87,144.65,144.72,47385
1626108300,144.73,144.84,144.68,144.705,31604
1626109200,144.69,144.75,144.58,144.7,38129
1626110100,144.68,144.7,144.5,144.55,45486
1626111000,144.57,144.59,144.44,144.49,52397
1626111900,144.48,144.505,144.17,144.4,90514
1626112800,144.4,144.57,144.35,144.57,52113
1626113700,144.57,144.67,144.52,144.67,61481
1626114600,144.66,144.74,144.64,144.7,45872
1626115500,144.71,144.745,144.61,144.745,50107
1626116400,144.74,144.79,144.53,144.57,81316
1626117300,144.58,144.66,144.52,144.62,88095
1626118200,144.62,144.655,144.48,144.49,130502
1626119100,144.49,144.61,144.43,144.51,407081
1626120000,144.5,144.5,144.5,144.5,300
1626175800,144.92,144.92,144.9,144.91,988
1626177600,144.75,144.75,144.75,144.75,450
1626178500,144.72,144.72,144.72,144.72,300
1626179400,143.99,144.1,143.99,144.08,689
1626180300,143.63,143.63,143.63,143.63,235
1626181200,143.78,143.78,143.78,143.78,100
1626182100,143.94,143.94,143.94,143.94,285
1626183000,144.06,145.25,143.69,145.23,328332
1626183900,145.22,146.5,145.19,146.32,436051
1626184800,146.37,146.57,146,146.39,219075
1626185700,146.39,146.93,146.35,146.7,276218
1626186600,146.71,146.955,146.44,146.44,174745
1626187500,146.44,146.71,146.38,146.54,94976
1626188400,146.55,146.88,146.515,146.87,108922
1626189300,146.87,147.28,146.87,147.23,190585
1626190200,147.23,147.33,147.06,147.27,104732
1626191100,147.28,147.45,147.21,147.45,96175
1626192000,147.45,147.45,147.12,147.2,78567
1626192900,147.18,147.31,147.02,147.15,58212
1626193800,147.16,147.27,147.11,147.25,58323
1626194700,147.26,147.39,147.16,147.21,68485
1626195600,147.2,147.2,146.63,146.7,107455
1626196500,146.71,146.76,146.22,146.45,170119
1626197400,146.45,146.45,145.31,145.865,284326
1626198300,145.84,145.85,145.46,145.74,184014
1626199200,145.73,145.73,144.62,145.5,295433
1626200100,145.49,145.89,145.26,145.89,122379
1626201000,145.88,145.97,145.61,145.67,147855
1626201900,145.67,146.06,145.5,146.06,105462
1626202800,146.05,146.07,145.67,145.82,135410
1626203700,145.84,145.95,145.68,145.78,96282
1626204600,145.79,145.97,145.51,145.94,152560
1626205500,145.95,145.975,145.35,145.7,520082
1626206400,145.56,145.59,145.56,145.56,1800
1626207300,145.6,145.6,145.6,145.6,100
1626209100,145.56,145.58,145.56,145.58,200
1626210000,145.6,145.6,145.6,145.6,100
1626260400,147.8,148.35,147.72,148.35,3096
1626262200,148.5,148.68,148.36,148.36,3349
1626263100,148.64,148.64,148.64,148.64,300
1626264000,148.63,148.64,148.3,148.42,3456
1626264900,148.1,148.17,148.1,148.17,2127
1626265800,148.1,148.6,148.1,148.5,4432
1626266700,148.47,148.56,148.3,148.55,4328
1626267600,148.33,148.45,148.3,148.4,2274
1626268500,148.35,148.35,148.09,148.12,6637
1626269400,148.1,148.96,147.68,148.23,696047
1626270300,148.21,148.66,147.8,148.36,434080
1626271200,148.37,148.94,148.16,148.6,372547
1626272100,148.59,148.79,148.12,148.31,172496
1626273000,148.32,149.06,148.18,148.84,304931
1626273900,148.84,149.31,148.81,149.31,234730
1626274800,149.32,149.45,148.94,149.13,200383
1626275700,149.1,149.33,148.64,148.8,187421
1626276600,148.795,148.97,148.28,148.7,185541
1626277500,148.7,148.72,147.94,148,196652
1626278400,147.99,148.95,147.99,148.92,214476
1626279300,148.91,149.08,148.74,148.89,174984
1626280200,148.9,149.09,148.65,149.06,84898
1626281100,149.07,149.2,148.93,148.93,104262
1626282000,148.95,149.09,148.765,148.9,64414
1626282900,148.91,149.05,148.61,148.74,78068
1626283800,148.73,149.07,148.68,149.04,77869
1626284700,149.05,149.08,148.79,148.95,56275
1626285600,148.95,149.1,148.9,149.09,85770
1626286500,149.09,149.4,149.05,149.25,168583
1626287400,149.26,149.45,149.12,149.21,119023
1626288300,149.2,149.33,149.14,149.32,84726
1626289200,149.31,149.555,149.255,149.28,181645
1626290100,149.27,149.5,148.96,149.4,230921
1626291000,149.4,149.57,149.17,149.17,292524
1626291900,149.18,149.45,148.825,149.25,820486
1626292800,149.15,149.2,149.15,149.16,1669
1626293700,149.11,149.11,149.1,149.1,600
1626297300,149.4,149.4,149.4,149.4,271
1626298200,149.43,149.43,149.43,149.43,100
1626346800,149.4,149.4,149.2,149.2,369
1626347700,149.24,149.24,148.97,148.97,973
1626348600,149,149,149,149,500
1626351300,149.16,149.25,149.16,149.25,256
1626352200,149.3,149.5,149.3,149.5,700
1626353100,149.53,149.53,149.3,149.3,400
1626354000,149.35,149.52,149.35,149.52,575
1626354900,149.39,149.4,149.28,149.28,1113
1626355800,149.24,149.5,148.12,148.7,498103
1626356700,148.67,150,148.63,149.78,449649
1626357600,149.78,149.78,149.18,149.47,349581
1626358500,149.44,149.56,148.46,148.74,307361
1626359400,148.76,149.25,148.43,148.43,223768
1626360300,148.41,148.55,147.915,148.19,285587
1626361200,148.18,148.37,147.8,148.35,191726
1626362100,148.34,148.73,148.29,148.57,120461
1626363000,148.62,148.87,148.46,148.5,105129
1626363900,148.49,148.62,147.98,148.12,191796
1626364800,148.11,148.15,147.55,147.68,212750
1626365700,147.66,148.02,147.43,148,130893
1626366600,147.98,148.23,147.65,148.12,119332
1626367500,148.12,148.12,147.84,147.94,92033
1626368400,147.87,148.02,147.76,147.81,66108
1626369300,147.82,148.07,147.7,147.91,82270
1626370200,147.9,147.9,147.35,147.52,136230
1626371100,147.55,147.63,147.13,147.32,146851
1626372000,147.315,147.84,147.28,147.75,158440
1626372900,147.75,148,147.67,147.8,110923
1626373800,147.79,147.86,147.38,147.49,122961
1626374700,147.47,147.99,147.34,147.99,133289
1626375600,148,148.18,147.92,148.02,131053
1626376500,148.03,148.21,147.97,148.13,132798
1626377400,148.1,148.52,148.065,148.15,245022
1626378300,148.16,148.5,148.16,148.48,485228
1626379200,148.43,148.43,148.37,148.43,700
1626436800,148.83,148.83,148.83,148.83,350
1626440400,148.81,148.815,148.81,148.815,200
1626441300,148.61,149.05,148.5,148.54,13406
1626442200,148.46,149.75,148.46,148.96,333634
1626443100,148.96,149.3,148.73,148.99,223587
1626444000,149,149.31,148.64,148.89,198161
1626444900,148.91,149.1,148.21,148.28,155681
1626445800,148.27,148.61,148.2,148.49,163761
1626446700,148.48,148.9,148.35,148.59,124691
1626447600,148.61,148.7,148,148.01,150029
1626448500,148.01,148.09,147.47,147.53,168937
1626449400,147.52,147.77,147.19,147.29,148258
1626450300,147.26,147.64,147.06,147.33,119165
1626451200,147.34,147.82,147.33,147.78,99562
1626452100,147.77,147.87,147.37,147.505,95394
1626453000,147.5,147.56,147.35,147.53,68225
1626453900,147.52,147.79,147.5,147.7,66722
1626454800,147.72,148.06,147.66,147.955,93424
1626455700,147.95,148.18,147.84,147.88,101703
1626456600,147.89,147.91,147.63,147.7,65055
1626457500,147.71,147.9,147.64,147.68,83944
1626458400,147.66,147.66,147.32,147.38,86331
1626459300,147.37,147.58,147.28,147.28,65757
1626460200,147.25,147.43,147.04,147.1,95815
1626461100,147.09,147.13,146.46,146.52,182027
1626462000,146.53,146.53,145.88,146.48,207011
1626462900,146.47,146.62,146.08,146.15,152288
1626463800,146.16,146.32,145.97,146.17,228658
1626464700,146.18,146.52,146.015,146.35,414955
1626465600,146.36,146.36,146.35,146.35,908
1626471900,146.01,146.01,146.01,146.01,169
1626472800,146.01,146.01,146.01,146.01,100
1626473700,146.01,146.01,146.01,146.01,180
1626476400,145.89,145.89,145.89,145.89,100
1626478200,145.88,145.88,145.88,145.88,892
1626692400,145.17,145.17,143.63,144.16,2349
1626693300,144,144.11,143.95,143.95,1137
1626694200,143.6,143.62,143.44,143.55,1081
1626695100,143.5,143.78,143.5,143.65,2974
1626696000,143.69,144.65,143.69,143.91,3199
1626696900,143.66,143.7,143.63,143.7,2350
1626697800,143.81,144.03,143.81,144.03,712
1626698700,143.8,144.35,143.8,144.32,914
1626699600,144.05,144.05,143.65,143.7,2518
1626700500,143.83,143.86,143.44,143.77,17478
1626701400,143.69,144.07,142.59,143.65,717152
1626702300,143.64,143.8,142.02,142.02,387746
1626703200,142.05,142.55,141.76,141.82,378588
1626704100,141.83,142.41,141.675,142.4,358861
1626705000,142.4,142.76,141.97,142.64,232222
1626705900,142.61,143.04,142.5,143.04,193248
1626706800,143.05,143.58,142.85,143.25,150782
1626707700,143.27,143.48,143.04,143.21,113568
1626708600,143.2,143.94,143.15,143.89,108363
